,iht5,kziht5,iht10,kziht10,iht20,kziht20,iht50,kziht50,iht100,kziht100,iht150,kziht150,iht200,kziht200
83,1.5503782652260193e-18,2.3793432089738726e-15,1.7900987279109429e-13,2.0373791773662152e-15,3418663060.4112053,1.6398486231559385e-15,3.7567258022938507e+23,1.7050148246866808e-15,6.810256714109647e+33,1.5971421224843162e-12,6.893137305608945e+39,4.2204200075173914e-10,8.207528029299008e+43,3.9391799189943444e-08
84,1.5503782652260193e-18,2.378125066567094e-15,1.3232374494698154e-13,2.0314105153665927e-15,4834550920.571871,1.6307145910613877e-15,7.56320590120846e+23,1.6293650599348791e-15,1.7982861651699058e+34,1.1632304028472925e-12,2.1409838714092973e+40,3.285918665082315e-10,2.8721360143663623e+44,3.221447929219494e-08
85,1.5503782652260193e-18,2.3730001544103482e-15,9.781476681820458e-14,2.0284727474773328e-15,6838268706.480848,1.6283020001337568e-15,1.5232148609456995e+24,1.5776236937863185e-15,4.749492199937403e+34,8.541920438089127e-13,6.651177043355038e+40,2.5567268939016445e-10,1.005390332655807e+45,2.631187821902593e-08
86,1.5503782652260193e-18,2.365573103341901e-15,7.230532925851745e-14,2.0200181092759097e-15,9674400375.05619,1.6212771853226568e-15,3.0688201059717276e+24,1.5471418647043608e-15,1.2546622046223212e+35,6.246410030873291e-13,2.0666745528779206e+41,1.9889933198226401e-10,3.520460128077924e+45,2.151228701081905e-08
87,1.5503782652260193e-18,2.3588600404272635e-15,5.345022508548144e-14,2.0140499840392464e-15,13689500275.35584,1.614885921036795e-15,6.184904535240166e+24,1.5168945917354506e-15,3.315094827887189e+35,4.57492042434531e-13,6.422941782676885e+41,1.5500530698073871e-10,1.2330966921962716e+46,1.7613424658109653e-08
88,1.5503782652260193e-18,2.3522104016217678e-15,3.951226999644544e-14,2.0080614482613283e-15,19374684129.082638,1.6140031735233544e-15,1.2469305195705221e+25,1.4910674710295444e-15,8.760983833049667e+35,3.3588835723124185e-13,1.9965676981202737e+42,1.2116319307549264e-10,4.320418090080117e+46,1.4343674002302804e-08
89,1.5503782652260193e-18,2.3480800827126387e-15,2.920942605168345e-14,1.997800173776965e-15,27426039511.47865,1.6092874258131618e-15,2.514754875632596e+25,1.4697492546895008e-15,2.3157725417914756e+36,2.44980220910671e-13,6.207577078167153e+42,9.45874913493563e-11,1.514200309578268e+47,1.1719718044306829e-08
90,1.5503782652260193e-18,2.3432997195976578e-15,2.159232653520632e-14,1.9889185784105114e-15,38830322945.43533,1.6027490458152913e-15,5.073290912028524e+25,1.448038498263049e-15,6.122423553750248e+36,1.7880961933901644e-13,1.9304035279430444e+43,7.385016330804474e-11,5.308450580356962e+47,9.606494265553844e-09
91,1.5503782652260193e-18,2.336074853035079e-15,1.596282562665029e-14,1.985693202520636e-15,54986544294.295296,1.5959890536281704e-15,1.0238143625510764e+26,1.43581168963288e-15,1.6189509046026315e+37,1.3158229521946982e-13,6.004292953618385e+43,5.794210378419992e-11,1.861560316853075e+48,7.844034686714623e-09
92,1.5503782652260193e-18,2.3302394793839062e-15,1.1801431161510325e-14,1.9797233994239914e-15,77878489504.19229,1.5951054439236577e-15,2.0667442604125388e+26,1.4197598672816832e-15,4.281788835642487e+37,9.684957375287609e-14,1.8679417653834637e+44,4.525550621873656e-11,6.529942203552178e+48,6.410099205052814e-09
