,kziht8,kziht_rr8,kziht9,kziht_rr9,kziht10,kziht_rr10
228,0.00038443782321514693,1.989703783173698e-05,0.1159027010382567,0.08336631520380115,0.45889293427364997,0.4588902248482426
229,0.00037519993793113575,1.9208850022916166e-05,0.1156262226991579,0.08312459611715257,0.45889284691045934,0.45889022404309676
230,0.00036607955214445223,1.8547477429787193e-05,0.11534293692305939,0.08288179438997458,0.45889276012376606,0.45889022326495554
231,0.0003570206919066833,1.789814739055583e-05,0.11506486700946743,0.08264230911399163,0.4588926787517578,0.45889022253370626
232,0.0003481552174182015,1.727843748340821e-05,0.11479855531278142,0.08240744199010269,0.45889259837695695,0.4588902218370037
233,0.00034033564671880355,1.668500278128145e-05,0.11453108034210242,0.08217249303658315,0.4588925211045617,0.4588902211702928
234,0.0003319860242871974,1.61031436030409e-05,0.11425875032746946,0.08193654599177401,0.45889244756067094,0.4588902205403758
235,0.0003243789730483377,1.555469725511901e-05,0.11397717023442441,0.08170687952823283,0.4588923734499768,0.4588902199530879
236,0.0003167877166966152,1.5015443234295391e-05,0.11371455722558702,0.08147508565788605,0.45889230479378285,0.45889021938580293
237,0.0003096243217436798,1.449764258856249e-05,0.11345057953018281,0.08124286010644002,0.45889223977216653,0.45889021885131076
238,0.00030248978117364093,1.3996961655021405e-05,0.11318330814666314,0.08101492966288663,0.4588921744587819,0.45889021834793653
239,0.00029526662615889164,1.3512253922517165e-05,0.11291848341191739,0.08078563414820418,0.45889210874253017,0.45889021786873363
240,0.0002882669481671216,1.3047381131085522e-05,0.11263382938086268,0.08055876128010879,0.458892047077254,0.45889021741642344
241,0.00028137181251465765,1.2597010645702615e-05,0.11237092225481582,0.0803324109401682,0.4588919848334065,0.45889021698656834
242,0.000274746918896995,1.2163465335018331e-05,0.11210942992817977,0.0801106115137534,0.4588919277016556,0.45889021658217405
243,0.00026834201960262207,1.1747665700598415e-05,0.11185549603520269,0.07988783465489223,0.45889187168276796,0.4588902161935803
244,0.0002621212211818943,1.134299147414831e-05,0.1115940134652548,0.0796660466750885,0.45889181730566014,0.45889021583285466
245,0.0002559789580627565,1.0956127821740315e-05,0.11133764825444196,0.079442968982917,0.4588917656460708,0.4588902154804135
246,0.00024997425399474974,1.0580671205264993e-05,0.11107645088926428,0.07922074188345815,0.45889171518115573,0.45889021514514167
247,0.00024391238955194725,1.0218596644719405e-05,0.11082956360486193,0.07900233978106178,0.45889166701501144,0.45889021482956016
248,0.00023826490552721085,9.86936203825939e-06,0.11057608245347794,0.07878223449406528,0.4588916184187384,0.45889021453268725
249,0.00023275508201086735,9.53098875804609e-06,0.11032110951140077,0.07856321033655281,0.45889157341414055,0.4588902142414584
250,0.00022736350271972323,9.204089019750161e-06,0.11007374507541576,0.07834999684821523,0.45889152907378206,0.4588902139749814
251,0.00022211852781554593,8.889030912728837e-06,0.10981817415369985,0.07813315574717608,0.45889148499908927,0.4588902137166593
252,0.0002168001436564647,8.584514533396854e-06,0.10956786355778836,0.07792014340590504,0.45889144301306023,0.4588902134754019
253,0.00021159221653194743,8.289696231304703e-06,0.10932200143783402,0.07770772201790102,0.4588914025515221,0.4588902132429296
254,0.00020655721839587244,8.009235067516183e-06,0.10906896146437992,0.07749975210507318,0.45889136423834803,0.4588902130221661
255,0.00020169263086230132,7.73757458255816e-06,0.10882048122956745,0.07728882904011472,0.4588913267314414,0.45889021281598896
256,0.00019707275221838533,7.471713542377025e-06,0.108569848156164,0.07707914546856923,0.45889129104808324,0.4588902126199814
257,0.00019234415657442704,7.218414046593777e-06,0.10832389762362735,0.07687069624251266,0.4588912556594428,0.4588902124364317
258,0.00018777684124383535,6.972203937892332e-06,0.10808729801991743,0.07666478203535605,0.4588912215182924,0.45889021225989624
259,0.00018333768722186052,6.731867212770902e-06,0.10784197075561126,0.07646173522547058,0.4588911876557577,0.4588902120918889
