,kziht4,kziht_rr4,kziht5,kziht_rr5,kziht6,kziht_rr6,kziht7,kziht_rr7
0,0.6030469293699043,0.44192501230463344,0.6321406615392584,0.46804357533818675,0.6624243734371059,0.5067841485039261,0.7019254976460525,0.5501100620301083
1,0.3926736166929423,0.23704558942630086,0.43292420464876097,0.2750801570747196,0.48157493273689184,0.32551444997539525,0.5398011774790146,0.38066609663643497
2,0.26795611896857907,0.13716662801928178,0.31148137536811665,0.17497352669735977,0.36581587448904884,0.22723179170583946,0.4373703527653489,0.2887653579085352
3,0.18867369212981033,0.08302816808028272,0.23080445313258616,0.11645290858884462,0.2870045723818759,0.16521302849349606,0.3638921687944293,0.22921784720870286
4,0.13548610521009302,0.05172198520203748,0.1749800535653748,0.07985281698243842,0.22975220082678988,0.12358501697526526,0.3090411972232594,0.18678508174824704
5,0.0984832440512406,0.03282360318271551,0.1344968537093656,0.055699772749634585,0.18690057523545583,0.09401978659922512,0.26584904473432097,0.15479594114484077
6,0.07240693074736587,0.021127117015999203,0.1042825205537689,0.03939420240704866,0.1541634067471783,0.07252294428065435,0.2309006128692357,0.13004574656065024
7,0.053648919614803475,0.01379658047969988,0.08196709535528267,0.028199301381128094,0.1281468481132954,0.056582981784108526,0.20268363790212215,0.1102566705609795
8,0.04005859022968369,0.00908763811101903,0.06468586096375882,0.02037325636248157,0.10720860044136217,0.044495995043232914,0.1788085649483498,0.094196604216066
9,0.03007081363350764,0.006020704244420314,0.051545136074006265,0.014823090062666659,0.09031374069500739,0.03523534484524191,0.1585697502438326,0.08090095410406394
10,0.022768469177400812,0.004010221575079163,0.04133686526487962,0.010841774000854598,0.07650628507734016,0.02804095841425366,0.14152919232618094,0.06988274852416053
11,0.01730643242808884,0.0026911698322042168,0.033220053098748786,0.007973934866388145,0.06501811108440679,0.02243222663694887,0.12679435175905165,0.06060488348149948
12,0.013175871065940955,0.0018147142415155834,0.026792093993701444,0.005885163114079158,0.055549420068984584,0.01804929800676689,0.11402692169116106,0.05276814352215416
13,0.010112194687225214,0.0012278124371169776,0.02172568127964414,0.004359910952899034,0.047519235460941216,0.01456004386153451,0.10273661365000553,0.04605735100271415
14,0.00780434841917811,0.0008355420461202506,0.01763063657160456,0.0032419366366220944,0.040770387443461675,0.011780648007040422,0.09292589697287604,0.04031094028190625
15,0.006024196563217017,0.0005697629885505832,0.014347127209327105,0.0024195459253444165,0.03515267357599171,0.00955055713731403,0.08431148730848713,0.03535534834097052
16,0.004650257062975206,0.00039001119600127766,0.011712448035822831,0.0018073686113243125,0.03034397802434815,0.007763351115523631,0.076639471721131,0.031092362249363292
17,0.0035906925262410745,0.0002671028703983444,0.009580819959511657,0.0013544978635685336,0.026268452880921257,0.006331609947682978,0.06982887172867243,0.02739164982088155
18,0.0027773453982886474,0.0001833573381704467,0.007854435073571196,0.0010165854520941618,0.022729410681365806,0.005168854890966692,0.06361545049040403,0.024166076727557596
19,0.002158199536560358,0.00012602865900218426,0.006456684056027114,0.0007653384029473718,0.019736300348370473,0.004225117605682052,0.05802667429086004,0.02135728537636548
20,0.0016840801977536688,8.68718969951442e-05,0.005302958050966364,0.0005767434533843571,0.017189232077175404,0.0034632197862941067,0.05306455916885604,0.018893974630385356
21,0.0013120727918414152,5.990466164042351e-05,0.004380559920102369,0.00043510604578192425,0.01499241897984384,0.002841675382619648,0.0485447974457552,0.016735792919114426
22,0.001024742659300853,4.143855945618563e-05,0.0036157157651976503,0.00032846462341126114,0.013072931524943411,0.0023361027992772065,0.044508169091973866,0.014852854061583855
23,0.0008039685248030153,2.8670752586400844e-05,0.002982921566549795,0.00024830360717471487,0.011424592965804177,0.001923899759272775,0.04087222875160546,0.013191014203711581
