,iht2,kziht2,iht3,kziht3,iht4,kziht4
80,7.999525857803604e-16,8.439941012043534e-16,2.3515541677931353e-14,1.875436621394599e-13,1.0293808522694507e-10,4.111851882847107e-10
81,8.361896155301989e-16,8.839119381264444e-16,1.6605721724876106e-14,1.3540830699630385e-13,8.038091337751651e-11,3.2948321643775414e-10
82,7.912784472370252e-16,9.35500453776107e-16,1.1730157266848625e-14,9.765274549050271e-14,6.278272116932486e-11,2.6366309091014306e-10
83,7.931341069056674e-16,8.275463544552321e-16,8.400993886827467e-15,7.042533914417469e-14,4.9049815820375816e-11,2.1184187804437444e-10
84,8.296040591836935e-16,8.558864109774092e-16,6.003956515244101e-15,5.083671862437481e-14,3.8330333265762284e-11,1.7008500650333418e-10
85,8.512764912583938e-16,9.252248489271073e-16,4.441993749124033e-15,3.6828710203862236e-14,2.9960892075102937e-11,1.3673491999058632e-10
86,8.862998135383096e-16,8.983603305933127e-16,3.3284908317354246e-15,2.659233873016232e-14,2.34246877536708e-11,1.0994820520388836e-10
87,9.396137421660695e-16,7.715217100539576e-16,2.551989878010096e-15,1.927737847524547e-14,1.831884622835454e-11,8.863141498652185e-11
88,9.402233564805556e-16,9.144976945939711e-16,2.117872420940828e-15,1.4058855439431436e-14,1.4329363334525347e-11,7.094259786078654e-11
89,7.827335570135287e-16,9.187242560679032e-16,1.7751653875879125e-15,1.0379001774036128e-14,1.1211317358911329e-11,5.712443359268304e-11
90,8.758023875849283e-16,9.339201035195e-16,1.5397568793468176e-15,7.61085458988553e-15,8.77387074004931e-12,4.583821621513143e-11
91,8.033721538253799e-16,8.73348978577301e-16,1.4805229766253908e-15,5.732069440102535e-15,6.867918327394952e-12,3.709152498423523e-11
92,8.990492094343814e-16,8.060738983832726e-16,1.310206893897995e-15,4.1891541483327266e-15,5.377242203466899e-12,2.9807698946454086e-11
93,8.585187485550304e-16,8.239499754629984e-16,1.2762367489201879e-15,3.329728634400686e-15,4.2111086866015016e-12,2.4008684584993864e-11
94,8.816369346473654e-16,8.350602008952015e-16,1.177314460599338e-15,2.6203368831765733e-15,3.298582691475005e-12,1.9287416768726725e-11
95,8.154947686568084e-16,7.437409502534616e-16,1.2820434943335928e-15,2.1177263258915064e-15,2.5844177186786776e-12,1.5663109659944046e-11
96,8.510564145218309e-16,7.972785859105108e-16,1.1954542012072141e-15,1.823358741986365e-15,2.02530875894465e-12,1.2600093114939757e-11
97,8.859163803533002e-16,7.540117281513042e-16,1.166779494273966e-15,1.8050839345270667e-15,1.5874976020145221e-12,1.0213491555472118e-11
98,8.785588660288989e-16,8.213498906018402e-16,1.2052367206570452e-15,1.4563402947395817e-15,1.244630544542625e-12,8.194203686222437e-12
99,8.274016216249159e-16,8.109790381232934e-16,1.2328921160771202e-15,1.3862614059316845e-15,9.759934835512663e-13,6.697635164282443e-12
100,8.602479894649588e-16,7.590592586837322e-16,1.3255663722983273e-15,1.3147772387281398e-15,7.655366010877817e-13,5.410589823119971e-12
101,8.918077401873085e-16,8.383718629779331e-16,1.2842672428361756e-15,1.3976801469423312e-15,6.005989818603261e-13,4.392282799765439e-12
102,8.73525872846886e-16,7.334361797855781e-16,1.2693567096792144e-15,1.1628243056937602e-15,4.712590874483236e-13,3.549474951933034e-12
103,7.710532403548468e-16,7.04885432490264e-16,1.1986235371672229e-15,1.2394606322246338e-15,3.698928683425347e-13,2.849014320420242e-12
104,9.607089286329498e-16,8.391903191167328e-16,1.1619398779589188e-15,1.2696659348648324e-15,2.904047656911701e-13,2.31724370852823e-12
105,9.971256972720021e-16,8.195395163222197e-16,1.2411775845870625e-15,1.1438384927155321e-15,2.280365672444551e-13,1.8673796628933186e-12
106,8.276942194366284e-16,8.902673989185532e-16,1.1808442582382297e-15,1.1282054896078319e-15,1.7910593665969977e-13,1.5047919778363228e-12
107,8.305509928521776e-16,8.142299089401491e-16,1.2730807747355739e-15,1.1216613254088833e-15,1.406848873054809e-13,1.2147505770205678e-12
108,8.634248949980792e-16,9.50669297525097e-16,1.249309949596023e-15,1.1993853049811088e-15,1.105574045753906e-13,9.858998179831646e-13
109,7.845074416413122e-16,7.866666178310032e-16,1.303141719180382e-15,1.137067380256667e-15,8.693567239114362e-14,8.014724391497074e-13
110,8.836716801771612e-16,8.835680828153633e-16,1.2901457987213687e-15,1.302617156136157e-15,6.83703014572878e-14,6.462892122167034e-13
111,9.528907336608716e-16,8.685555111858399e-16,1.1248989039674728e-15,1.1211640295659424e-15,5.381922147804893e-14,5.192490373166343e-13
112,8.340613025632599e-16,8.925349509190147e-16,1.1901986056183703e-15,1.0847830384234827e-15,4.239179531884568e-14,4.2097209689144685e-13
113,8.804942390060999e-16,9.772389908886195e-16,1.1937442713856673e-15,1.2070646085233278e-15,3.3475563368917596e-14,3.423803133593696e-13
114,9.764613741562632e-16,9.03645369109878e-16,1.2338725950220011e-15,1.3135228795333966e-15,2.637581382660809e-14,2.7767895535830625e-13
