,iht2,kziht2,iht3,kziht3,iht4,kziht4
119,7.414622811479891e-16,1.3248998190959778e-15,2.4906665845801054e-05,1.5542115262608918e-15,2.320702571237846e+18,2.2195894448617323e-15
120,8.068158273198926e-16,1.4020416370567906e-15,2.3578090945372297e-05,1.714614339070079e-15,3.6045742004541594e+18,2.0085189843177007e-15
121,7.657222953687171e-16,1.5055209610766392e-15,2.232060123673895e-05,1.6597297431830412e-15,5.600172658210666e+18,2.0147651754631314e-15
122,7.239136778993354e-16,1.4447239629442835e-15,2.1130938974928707e-05,1.5168762698634594e-15,8.702777493672798e+18,1.965956443068123e-15
123,8.239181534068591e-16,1.3533285695915163e-15,2.0004886322875946e-05,1.5990224906713802e-15,1.352757625820788e+19,1.850210945046751e-15
124,7.613487140988036e-16,1.4606120804861836e-15,1.8939478784724594e-05,1.5563698223104506e-15,2.1032213464465273e+19,1.787390720455892e-15
125,8.825988975523687e-16,1.3996436583079387e-15,1.79309993093196e-05,1.5134079316732953e-15,3.2707709565032346e+19,1.8602245692173688e-15
126,8.568900401409916e-16,1.3205430272793852e-15,1.6976755359219744e-05,1.568504628974192e-15,5.087596663856355e+19,1.8795815995566927e-15
127,8.054110672421788e-16,1.39718224772555e-15,1.6073466450190884e-05,1.51678925165006e-15,7.915331047650928e+19,1.9808389139596296e-15
128,7.699143393326798e-16,1.3546095310216686e-15,1.5218691054632588e-05,1.6024192741456866e-15,1.231729331988817e+20,2.0089936870866322e-15
129,8.253234623845597e-16,1.3696655124106602e-15,1.4409530086008495e-05,1.530349146008752e-15,1.9171076660335064e+20,1.8288240777081126e-15
130,7.849978113053482e-16,1.4037954953197672e-15,1.364377276488324e-05,1.5120366093069836e-15,2.984405988734319e+20,1.881094198079596e-15
131,7.802010870400954e-16,1.4943078297392622e-15,1.2918853876279918e-05,1.6400700419877948e-15,4.6467010871378235e+20,1.8078776710784874e-15
132,8.200940023535166e-16,1.455074603973151e-15,1.2232774046368606e-05,1.5874081526534814e-15,7.236071838393743e+20,1.7597893989747177e-15
133,8.122953111197952e-16,1.4597677883136746e-15,1.1583260880435294e-05,1.571925261488116e-15,1.127012471855047e+21,1.8100607431172185e-15
134,8.444021097409786e-16,1.474585926231083e-15,1.096850813230319e-05,1.6356483762003155e-15,1.7555753119879964e+21,1.879946774708471e-15
135,8.989958128016965e-16,1.4504348230683945e-15,1.0386500677658704e-05,1.5854606904688226e-15,2.73509728844287e+21,1.847391302554864e-15
136,9.010668228940988e-16,1.38926478604754e-15,9.835608267397598e-06,1.7234414500250158e-15,4.2617396953833275e+21,1.908219945600029e-15
137,8.242700008001821e-16,1.3778583136588153e-15,9.314042186548074e-06,1.786022124611039e-15,6.641412386557199e+21,2.0004690425157687e-15
138,8.352976532281218e-16,1.298480478378957e-15,8.820332233717624e-06,1.6478126380044838e-15,1.0351238013434204e+22,1.8588295237560345e-15
139,8.181280307375619e-16,1.3076689185630339e-15,8.352889249647829e-06,1.6049051910625978e-15,1.6135466573400017e+22,1.7533929060633545e-15
140,7.960394208652679e-16,1.4087515481925601e-15,7.910388311717764e-06,1.6216536391968216e-15,2.515518150309373e+22,1.7690102527539786e-15
141,7.131899701793891e-16,1.4740552938588025e-15,7.491416398347687e-06,1.475283161250539e-15,3.922197133182911e+22,1.8124727353019404e-15
142,8.36947664049846e-16,1.3678765117301458e-15,7.094780252293976e-06,1.4833102080991085e-15,6.1162739592589574e+22,1.6989214371914356e-15
143,7.588960411641404e-16,1.3903825521022972e-15,6.719222524488648e-06,1.5451738397750462e-15,9.538909814096864e+22,1.7971787500770954e-15
144,8.060327252065871e-16,1.3984711026144858e-15,6.363669122449887e-06,1.5525317625401563e-15,1.4878678230713917e+23,1.7421559229377222e-15
145,8.727337739497234e-16,1.3849621611110425e-15,6.027000449875492e-06,1.5529087587935485e-15,2.3210468364891394e+23,1.7879146573194986e-15
146,7.033725706417385e-16,1.3733136605690726e-15,5.708250137521155e-06,1.5164913067892642e-15,3.621237535830549e+23,1.7819079514223243e-15
147,7.781168337970599e-16,1.4298047861201352e-15,5.406420621980382e-06,1.540059791002734e-15,5.6504560213632605e+23,1.865459787642991e-15
148,7.770989938993577e-16,1.4009225396737078e-15,5.120642813241909e-06,1.6411300669649802e-15,8.817857733037288e+23,1.8942110987538103e-15
149,8.768195041445295e-16,1.402081551955569e-15,4.850027366689635e-06,1.639583310585114e-15,1.3762444341753759e+24,1.8732107224781e-15
